movie,rating_female,rating_male
981,2.0,3.5
982,3.526315789473684,3.7872340425531914
984,2.8333333333333335,2.5789473684210527
986,3.6785714285714284,3.6030534351145036
987,1.5,2.9523809523809526
988,3.2,3.4285714285714284
990,2.5714285714285716,2.606060606060606
991,3.53125,3.5047619047619047
992,3.6666666666666665,2.4615384615384617
993,3.6666666666666665,2.0
994,4.122448979591836,4.096
996,2.607142857142857,2.992957746478873
997,3.0,3.388888888888889
998,3.1578947368421053,2.9423076923076925
999,3.1964285714285716,3.246913580246914
1000,1.0,3.4285714285714284
1002,4.0,4.333333333333333
1003,2.8214285714285716,2.9705882352941178
1004,2.925925925925926,2.5555555555555554
1005,2.3333333333333335,2.433734939759036
1006,2.933333333333333,3.276595744680851
1007,3.125,2.971830985915493
1008,3.142857142857143,3.4423076923076925
1009,3.0806451612903225,3.2
1010,3.255813953488372,3.2661870503597124
1011,2.6538461538461537,2.6923076923076925
1012,3.6666666666666665,3.7484662576687118
1013,3.3035714285714284,3.6350364963503647
1014,2.9655172413793105,3.451219512195122
1015,3.3137254901960786,3.3333333333333335
1016,2.966666666666667,3.3181818181818183
1017,3.4745762711864407,3.6447368421052633
1018,3.1666666666666665,3.3066666666666666
1019,3.6319444444444446,3.746312684365782
1020,3.268292682926829,3.276190476190476
1021,2.7735849056603774,2.7588652482269502
1022,3.7786259541984735,3.7547169811320753
1023,4.020408163265306,3.9461538461538463
1024,3.1176470588235294,3.303030303030303
1025,3.4375,3.6455696202531644
1026,4.0,4.0
1027,3.23728813559322,3.132978723404255
1028,3.8355555555555556,3.9214046822742477
1029,3.6222222222222222,3.733118971061093
1030,2.96875,3.0514285714285716
1031,3.507936507936508,3.520231213872832
1032,3.661290322580645,3.7058823529411766
1033,3.4625,3.4551724137931035
1034,3.731707317073171,3.6956521739130435
1035,3.849246231155779,3.937254901960784
1036,4.1688311688311686,4.138746145940391
1037,2.4893617021276597,2.725806451612903
1038,4.0,3.0
1039,3.0,4.0
1040,2.0,2.5
1041,4.035087719298246,4.045936395759718
1042,3.4910714285714284,3.4655737704918033
1043,2.4705882352941178,2.901639344262295
1044,4.0,2.9583333333333335
1046,4.05,4.166666666666667
1047,3.5294117647058822,3.471042471042471
1049,3.201923076923077,3.4247104247104247
1050,3.75,3.857142857142857
1051,3.823529411764706,3.2142857142857144
1053,2.8181818181818183,2.823529411764706
1054,3.5384615384615383,3.152173913043478
1055,2.5,2.7142857142857144
1056,3.6666666666666665,3.4347826086956523
1057,3.54,3.5641025641025643
1058,2.5,3.2
1059,3.6595744680851063,3.342007434944238
1060,3.972972972972973,3.9976958525345623
1061,3.466666666666667,3.576036866359447
1063,3.4285714285714284,3.230769230769231
1064,2.8974358974358974,3.0
1066,4.097560975609756,4.162162162162162
1067,4.2,3.7142857142857144
1068,3.6666666666666665,3.736842105263158
1069,4.043478260869565,3.9692307692307693
1073,3.7724137931034485,3.8684931506849316
1076,3.5,4.076923076923077
1077,3.9940828402366866,3.988962472406181
1078,3.8275862068965516,3.7906976744186047
1079,4.0,3.981981981981982
1080,4.0091324200913245,4.026070763500931
1081,3.6944444444444446,3.5945945945945947
1082,3.8333333333333335,3.632183908045977
1083,3.7058823529411766,3.4948453608247423
1084,3.9938650306748467,4.135802469135802
1085,3.838709677419355,3.721518987341772
1086,4.028985507246377,4.086580086580087
1087,3.6666666666666665,3.272727272727273
1088,3.3496503496503496,3.3292079207920793
1089,4.188405797101449,4.151193633952254
1090,4.155378486055777,4.096916299559472
1091,2.769230769230769,2.793269230769231
1092,3.567741935483871,3.518181818181818
1093,3.4052287581699345,3.374083129584352
1094,3.7348993288590604,3.7241379310344827
1095,3.920289855072464,3.91025641025641
1096,4.070588235294117,3.904255319148936
1097,3.9633911368015413,3.946800862688713
1099,3.9574468085106385,4.104761904761904
1100,2.705263157894737,2.7983539094650207
1101,3.6582278481012658,3.66839378238342
1102,2.0,2.5
1103,3.883720930232558,3.9559471365638768
1104,4.3428571428571425,4.2160278745644595
1105,2.0,1.8214285714285714
1107,3.0,1.0
1111,4.0,4.173076923076923
1112,3.142857142857143,3.4444444444444446
1113,3.6363636363636362,2.892857142857143
1114,2.5,2.8666666666666667
1116,3.5,3.4285714285714284
1117,4.666666666666667,4.25
1119,3.25,3.272727272727273
1120,3.6363636363636362,3.514644351464435
1121,3.6666666666666665,2.875
1123,3.75,3.6
1124,3.816326530612245,3.7
1125,3.7560975609756095,3.767857142857143
1126,2.3424657534246576,2.417989417989418
1127,3.6775,3.6950286806883366
1128,3.051282051282051,2.898989898989899
1129,3.4597156398104265,3.49609375
1130,3.22,3.325925925925926
1131,4.326086956521739,4.361538461538461
1132,4.222222222222222,4.253846153846154
1133,1.0,
1135,3.1547619047619047,3.2125
1136,4.336043360433604,4.352348993288591
1138,3.75,4.5
1139,4.0,4.0
1144,4.666666666666667,3.4545454545454546
1147,4.338461538461538,4.3602484472049685
1148,4.531818181818182,4.510763209393346
1149,4.5,
1150,3.977272727272727,3.9318181818181817
1151,3.4,3.5789473684210527
1152,3.2,3.55
1153,3.5,4.0
1154,4.333333333333333,3.5833333333333335
1160,1.6666666666666667,2.0
1161,4.05,3.9074074074074074
1162,4.133333333333334,3.9661016949152543
1163,1.3333333333333333,3.6666666666666665
1164,3.0,4.666666666666667
1167,3.090909090909091,2.8214285714285716
1168,1.2,2.1818181818181817
1169,3.3333333333333335,3.5555555555555554
1170,1.6666666666666667,1.8571428571428572
1171,3.6979166666666665,3.7017543859649122
1172,4.231884057971015,4.304469273743017
1173,3.292682926829268,3.4594594594594597
1174,2.0,4.25
1175,4.010989010989011,4.0
1176,3.761904761904762,4.083333333333333
1177,3.888888888888889,4.1
1178,4.326530612244898,4.554054054054054
1179,3.7429906542056073,3.8034682080924855
1180,4.25,3.6666666666666665
1181,3.0,2.8333333333333335
1183,3.608510638297872,3.6707317073170733
1184,4.0,3.7962962962962963
1185,3.9072164948453607,3.946969696969697
1186,3.6240601503759398,3.59748427672956
1187,3.4864864864864864,3.6486486486486487
1188,3.8758169934640523,4.020253164556962
1189,4.203125,4.263513513513513
1190,3.5714285714285716,3.5166666666666666
1191,3.0681818181818183,3.1074380165289255
1192,3.9545454545454546,4.112903225806452
1193,4.378172588832487,4.407729468599034
1194,3.5555555555555554,3.4761904761904763
1196,4.2905982905982905,4.289966923925028
1197,4.310344827586207,4.298710601719198
1198,4.4688026981450255,4.482531311799605
1199,4.128318584070796,4.093869731800766
1200,4.152744630071599,4.130671506352087
1201,4.152631578947369,4.125256673511293
1202,3.3,3.911764705882353
1203,4.352941176470588,4.273775216138328
1204,4.32183908045977,4.44758064516129
1205,3.5952380952380953,3.387596899224806
1206,4.0503597122302155,4.133991537376587
1207,4.391304347826087,4.426666666666667
1208,4.2556390977443606,4.294797687861272
1209,4.068181818181818,4.04
1210,3.9708454810495626,4.038418079096045
1211,4.0701754385964914,4.098484848484849
1212,4.455357142857143,4.483018867924528
1213,4.274869109947644,4.28798411122145
1214,4.186582809224318,4.16288492706645
1215,3.712328767123288,3.841105354058722
1216,3.8421052631578947,3.5510204081632653
1217,4.383720930232558,4.239024390243903
1218,4.074074074074074,4.280575539568345
1219,4.242214532871972,4.225891677675033
1220,3.9096573208722742,3.948685857321652
1221,4.36272040302267,4.360236220472441
1222,4.11070110701107,4.12533692722372
1223,4.2894736842105265,4.411111111111111
1224,4.319587628865979,4.2784313725490195
1225,4.256965944272446,4.217446270543616
1226,3.893617021276596,4.159090909090909
1227,3.8360655737704916,3.8680555555555554
1228,4.2,4.169620253164557
1230,4.141935483870967,4.152998776009792
1231,3.98974358974359,4.056234718826406
1232,3.142857142857143,3.8214285714285716
1233,4.318965517241379,4.3006644518272426
1234,4.336032388663968,4.295492487479132
1235,4.262195121951219,4.132315521628499
1236,4.333333333333333,4.096153846153846
1237,4.173076923076923,4.33879781420765
1238,4.0344827586206895,3.9624413145539905
1240,4.137450199203188,4.163249211356467
1241,3.1578947368421053,3.236842105263158
1242,4.1686274509803924,4.192901234567901
1243,4.049382716049383,3.952127659574468
1244,4.0813953488372094,4.097387173396674
1245,4.064102564102564,3.9611650485436893
1246,4.017045454545454,3.989429175475687
1247,4.149090909090909,4.273972602739726
1248,4.196261682242991,4.23202614379085
1249,3.9808917197452227,4.009345794392523
1250,4.395238095238096,4.403614457831325
1251,4.023255813953488,4.154411764705882
1252,4.303370786516854,4.352941176470588
1253,4.1,4.180428134556575
1254,4.265486725663717,4.30859375
1255,3.2857142857142856,3.2857142857142856
1256,4.059701492537314,4.281337047353761
1257,3.91,3.977777777777778
1258,4.076305220883534,4.144444444444445
1259,4.102088167053364,4.094804010938924
1260,4.36231884057971,4.34065934065934
1261,3.7928571428571427,3.8117283950617282
1262,4.3441558441558445,4.427184466019417
1263,4.105263157894737,4.12590799031477
1264,3.9565217391304346,4.091503267973856
1265,3.927063339731286,3.9632623071271125
1266,4.070796460176991,4.1138790035587185
1267,4.3273809523809526,4.368995633187773
1268,3.688311688311688,3.4269662921348316
1269,4.132075471698113,4.206467661691542
1270,3.9851973684210527,3.9828571428571427
1271,3.9160305343511452,3.7857142857142856
1272,4.261744966442953,4.279891304347826
1273,4.178571428571429,3.86734693877551
1274,3.779816513761468,4.025
1275,3.737142857142857,3.8886363636363637
1276,4.2105263157894735,4.266666666666667
1277,3.89247311827957,3.8701923076923075
1278,4.285198555956678,4.25
1279,3.7358490566037736,3.8317757009345796
1280,3.9444444444444446,4.242424242424242
1281,3.8448275862068964,4.15625
1282,3.850515463917526,3.9826254826254828
1283,4.24,4.176470588235294
1284,4.2727272727272725,4.32
1285,3.8882978723404253,3.740406320541761
1286,3.5072463768115942,3.6025641025641026
1287,3.949685534591195,4.149643705463183
1288,4.116279069767442,4.1906906906906904
1289,4.027027027027027,3.982456140350877
1290,3.737704918032787,3.4959349593495936
1291,4.127371273712737,4.163917525773196
1292,3.9923664122137406,3.96319018404908
1293,4.142857142857143,4.121693121693122
1294,4.163424124513619,4.127245508982036
1295,3.5076923076923077,3.5815602836879434
1296,4.148648648648648,3.9654088050314464
1297,3.6530612244897958,3.7808764940239046
1298,3.5172413793103448,3.7280701754385963
1299,4.192771084337349,4.235431235431236
1300,4.178082191780822,4.178947368421053
1301,3.909090909090909,4.027906976744186
1302,3.876470588235294,3.886746987951807
1303,4.265625,4.1020408163265305
1304,4.263005780346821,4.205673758865248
1305,3.76,3.8550724637681157
1306,3.5483870967741935,3.58974358974359
1307,4.107042253521127,4.065555555555555
1310,3.769230769230769,3.5294117647058822
1311,1.0,
1312,2.7142857142857144,3.5
1313,2.5,2.0
1315,3.0,
1317,2.7,3.347826086956522
1320,3.062780269058296,3.0216998191681737
1321,3.727272727272727,3.782334384858044
1322,2.0,1.619047619047619
1323,1.2857142857142858,1.3333333333333333
1324,1.5,1.7333333333333334
1325,1.8333333333333333,1.5625
1326,2.125,2.0303030303030303
1327,2.8526315789473684,3.0
1328,1.6666666666666667,1.4285714285714286
1329,2.1818181818181817,2.9375
1330,2.7222222222222223,3.1475409836065573
1331,2.9285714285714284,3.3076923076923075
1332,2.8,2.933333333333333
1333,3.818713450292398,3.8819444444444446
1334,3.2439024390243905,3.1095238095238096
1335,1.5,1.7333333333333334
1336,2.0833333333333335,2.2162162162162162
1337,3.7222222222222223,3.58974358974359
1339,3.2937062937062938,3.3315649867374004
1340,3.819672131147541,4.026086956521739
1341,2.5714285714285716,2.8484848484848486
1342,2.9375,2.9271523178807946
1343,3.64,3.7209302325581395
1344,3.8227848101265822,3.8857142857142857
1345,3.623076923076923,3.6112759643916914
1346,2.977272727272727,3.2477064220183487
1347,3.4485981308411215,3.5547169811320756
1348,3.9365079365079363,3.991596638655462
1349,3.25,2.875
1350,3.595959595959596,3.6851063829787236
1351,3.2,3.4210526315789473
1352,2.923076923076923,2.807017543859649
1353,3.1714285714285713,3.1792452830188678
1354,3.6610169491525424,3.8260869565217392
1355,2.9473684210526314,2.891891891891892
1356,3.650326797385621,3.731008717310087
1357,3.8345864661654137,3.7813504823151125
1358,4.225589225589226,4.196992481203008
1359,2.4565217391304346,2.53781512605042
1361,3.9722222222222223,4.292134831460674
1362,4.157894736842105,4.147540983606557
1363,2.869565217391304,3.0508474576271185
1365,3.3333333333333335,3.9615384615384617
1366,3.1739130434782608,3.16
1367,2.9876543209876543,3.075117370892019
1369,4.5,3.0
1370,3.496031746031746,3.5765765765765765
1371,3.1123595505617976,3.1670281995661607
1372,3.4,3.419672131147541
1373,2.6338028169014085,2.763888888888889
1374,3.9014084507042255,3.896670493685419
1375,3.3348837209302324,3.3718861209964412
1376,3.5471014492753623,3.7157738095238093
1377,2.891891891891892,2.979299363057325
1378,3.3923076923076922,3.4468085106382977
1379,2.855421686746988,2.8823529411764706
1380,3.6906077348066297,3.5526315789473686
1381,1.890625,1.9602272727272727
1382,2.9310344827586206,2.7738095238095237
1383,1.0,1.4285714285714286
1385,3.297029702970297,3.335740072202166
1387,4.109452736318408,4.077519379844961
1388,2.4698795180722892,2.6551724137931036
1389,1.8235294117647058,1.8983050847457628
1390,3.347826086956522,3.217391304347826
1391,2.831275720164609,2.924731182795699
1392,3.6607142857142856,3.7936507936507935
1393,3.741496598639456,3.7789203084832903
1394,4.066066066066066,4.0046783625731
1395,3.4133333333333336,3.25
1396,3.78125,3.734567901234568
1397,3.7777777777777777,3.588235294117647
1398,3.5,3.3513513513513513
1399,3.1481481481481484,3.1458333333333335
1401,3.6216216216216215,3.4886363636363638
1404,2.8,3.3157894736842106
1405,3.0476190476190474,3.076642335766423
1406,3.0,3.8333333333333335
1407,3.5211267605633805,3.616412213740458
1408,3.8310502283105023,3.8023850085178874
1409,3.011111111111111,3.0694444444444446
1410,2.875,2.8679245283018866
1411,3.9012345679012346,3.9730941704035874
1412,3.4,4.083333333333333
1413,3.5384615384615383,3.2916666666666665
1414,3.4705882352941178,3.693877551020408
1415,4.0,3.6
1416,3.2131147540983607,3.2013422818791946
1417,2.6666666666666665,2.9545454545454546
1419,3.903225806451613,3.888888888888889
1420,5.0,3.6
1421,2.2857142857142856,3.6
1422,3.1129032258064515,2.963636363636364
1423,5.0,4.0
1425,3.026315789473684,3.3333333333333335
1426,2.0,2.2941176470588234
1427,2.357142857142857,2.269230769230769
1428,2.769230769230769,3.5384615384615383
1429,3.193548387096774,3.2905027932960893
1431,2.5106382978723403,2.6099290780141846
1432,2.8823529411764706,2.8833333333333333
1433,2.0,1.75
1436,3.25,2.6
1437,3.4285714285714284,3.0
1438,2.6029411764705883,2.872448979591837
1439,2.2222222222222223,2.392857142857143
1440,2.736842105263158,2.8
1441,3.4615384615384617,3.397727272727273
1442,2.769230769230769,3.0689655172413794
1444,3.0,3.5
1445,2.0555555555555554,2.176470588235294
1446,3.95,4.117647058823529
1447,3.2,3.3666666666666667
1449,4.238095238095238,4.168103448275862
1450,4.0,3.5
1453,2.4814814814814814,2.5161290322580645
1454,3.1052631578947367,3.1904761904761907
1455,2.75,2.5384615384615383
1456,3.0,2.3142857142857145
1457,3.2,3.0878378378378377
1458,3.0,2.4166666666666665
1459,3.2934782608695654,3.390697674418605
1460,2.1875,2.7457627118644066
1461,2.577777777777778,2.6403508771929824
1463,3.25,2.96
1464,3.142857142857143,3.3896103896103895
1465,3.774193548387097,3.3289473684210527
1466,3.7529411764705882,3.828042328042328
1468,2.40625,2.6296296296296298
1471,5.0,
1472,3.2857142857142856,3.303030303030303
1473,2.125,2.9583333333333335
1474,2.21875,2.4210526315789473
1475,3.1875,3.2954545454545454
1476,3.6407766990291264,3.4849498327759196
1477,3.7777777777777777,3.2666666666666666
1479,3.1416666666666666,3.169642857142857
1480,3.2222222222222223,3.277027027027027
1482,3.5,3.4242424242424243
1483,2.892857142857143,2.65
1484,3.7333333333333334,3.6923076923076925
1485,3.6166666666666667,3.513227513227513
1486,3.3333333333333335,3.0
1487,3.15625,3.032608695652174
1488,2.7681159420289854,2.947058823529412
1489,3.3333333333333335,2.2857142857142856
1490,1.5,1.9230769230769231
1493,3.2,3.272727272727273
1494,2.0,2.6363636363636362
1495,1.5555555555555556,1.2916666666666667
1496,2.0,3.1333333333333333
1497,2.1,2.2083333333333335
1498,3.1333333333333333,3.1343283582089554
1499,2.075268817204301,2.25531914893617
1500,3.8314176245210727,3.77593984962406
1501,3.0,2.4166666666666665
1502,4.0,3.0
1503,2.2432432432432434,2.4305555555555554
1504,3.5,3.625
1507,3.3,3.217391304347826
1508,3.875,3.0434782608695654
1509,4.0,4.0
1511,3.5,3.7
1513,3.0844155844155843,3.0472972972972974
1514,3.0,2.5
1515,2.3488372093023258,2.6210526315789475
1516,3.4285714285714284,3.6785714285714284
1517,3.6785714285714284,3.6797671033478894
1518,3.3658536585365852,3.4608294930875574
1519,4.0,3.25
1520,1.5,2.5
1522,2.5,2.0
1523,2.764705882352941,2.5294117647058822
1525,2.076923076923077,2.08
1526,2.25,2.480769230769231
1527,3.6357615894039736,3.6491017964071855
1528,1.0,3.0
1529,4.333333333333333,3.111111111111111
1531,3.0,4.0
1532,3.0,2.6
1533,3.25,4.0
1534,2.0,3.75
1535,3.3333333333333335,3.5272727272727273
1537,4.0120481927710845,4.160804020100502
1538,3.0,1.5
1539,2.0,3.0
1541,3.180327868852459,3.0916030534351147
1542,3.42,3.5671641791044775
1543,4.0,3.0
1544,2.9963636363636366,3.049113233287858
1545,4.461538461538462,3.973684210526316
1546,3.75,3.78125
1547,3.2,3.238095238095238
1549,2.5,2.6153846153846154
1550,2.533333333333333,2.717948717948718
1551,2.6666666666666665,2.8947368421052633
1552,3.2122641509433962,3.297202797202797
1554,3.2,3.511627906976744
1556,1.7926829268292683,1.9216589861751152
1561,3.0,4.0
1562,2.225563909774436,2.2659279778393353
1563,3.3333333333333335,3.5555555555555554
1564,4.333333333333333,3.6956521739130435
1565,2.6666666666666665,3.3333333333333335
1566,3.4358974358974357,3.207547169811321
1567,1.0,4.666666666666667
1569,3.4375,3.459051724137931
1570,3.4,3.466666666666667
1571,3.8,4.142857142857143
1572,3.0,3.8333333333333335
1573,3.33125,3.419724770642202
1574,3.5,2.625
1575,3.4,2.5
1580,3.711375212224109,3.7377153797064455
1581,2.909090909090909,2.789473684210526
1582,2.625,3.28125
1583,3.0,2.5294117647058822
1584,3.7530487804878048,3.78125
1585,3.142857142857143,3.4375
1586,3.0866141732283463,3.018292682926829
1587,3.3333333333333335,3.4670487106017194
1588,3.234375,3.050314465408805
1589,3.357142857142857,3.3693379790940767
1590,2.3833333333333333,2.587248322147651
1591,2.532710280373832,2.6771929824561402
1592,2.1578947368421053,2.625
1593,2.973684210526316,2.853932584269663
1594,3.858974358974359,3.849056603773585
1595,1.5333333333333334,1.8
1596,2.8333333333333335,3.6470588235294117
1597,3.413793103448276,3.4166666666666665
1598,2.875,2.6818181818181817
1599,2.05,1.4722222222222223
1600,2.823529411764706,3.0
1601,2.4705882352941178,2.7333333333333334
1602,2.1818181818181817,1.9166666666666667
1603,2.6923076923076925,2.9330143540669855
1604,2.823529411764706,2.875
1605,2.8,2.66
1606,2.392857142857143,2.207547169811321
1608,3.554263565891473,3.6286644951140063
1609,2.6666666666666665,2.730769230769231
1610,3.986772486772487,4.079
1611,3.3157894736842106,3.3282442748091605
1612,3.111111111111111,3.484848484848485
1613,2.8333333333333335,2.857142857142857
1614,3.188888888888889,3.28099173553719
1615,3.5416666666666665,3.7251908396946565
1616,3.176470588235294,3.063025210084034
1617,4.177449168207024,4.230547550432276
1619,3.460674157303371,3.382775119617225
1620,3.313953488372093,3.3797468354430378
1621,3.5454545454545454,3.2115384615384617
1623,2.2195121951219514,2.1076923076923078
1624,2.6923076923076925,2.7142857142857144
1625,3.8883720930232557,3.950199203187251
1626,2.782608695652174,2.4375
1627,2.9245283018867925,3.109677419354839
1629,2.8947368421052633,2.966666666666667
1631,3.5714285714285716,3.6956521739130435
1632,2.5,2.3
1633,3.746031746031746,3.6232876712328768
1635,3.7653061224489797,3.791208791208791
1639,3.7544642857142856,3.782527881040892
1640,2.142857142857143,2.5098039215686274
1641,3.8531468531468533,3.894582723279649
1642,2.764705882352941,3.1904761904761907
1643,3.80327868852459,3.9
1644,2.3981481481481484,2.676470588235294
1645,3.3370165745856353,3.4849699398797593
1646,2.8947368421052633,2.7358490566037736
1647,3.066666666666667,2.627450980392157
1648,3.5,3.452830188679245
1649,3.9318181818181817,3.8217821782178216
1650,3.5,3.1904761904761907
1651,2.0,2.5
1653,3.7025862068965516,3.6792452830188678
1654,3.409090909090909,3.1666666666666665
1655,2.5555555555555554,2.340909090909091
1656,2.5,3.6666666666666665
1657,3.5,3.5454545454545454
1658,3.2941176470588234,3.306451612903226
1659,1.0,2.3333333333333335
1660,3.6470588235294117,3.484848484848485
1661,3.0384615384615383,3.422222222222222
1662,2.3333333333333335,2.8
1663,3.84,3.835990888382688
1664,4.666666666666667,
1665,2.4571428571428573,2.7787610619469025
1666,1.5,2.375
1667,2.6129032258064515,2.828125
1668,1.8333333333333333,2.6666666666666665
1669,3.4285714285714284,3.75
1670,3.75,3.297872340425532
1671,3.4,3.1333333333333333
1672,3.513157894736842,3.569060773480663
1673,3.7252747252747254,3.784251968503937
1674,4.011904761904762,4.011345218800648
1675,3.0,3.142857142857143
1676,3.1550387596899223,3.1481481481481484
1677,3.1666666666666665,2.5
1678,3.875,3.756862745098039
1679,1.6666666666666667,2.235294117647059
1680,3.7346938775510203,3.7807692307692307
1681,2.0606060606060606,2.2837837837837838
1682,3.8173913043478263,3.871143375680581
1683,3.88,3.723076923076923
1684,3.75,3.806451612903226
1685,3.0,
1686,3.15,3.2096774193548385
1687,2.8783783783783785,3.1458333333333335
1688,3.5223880597014925,3.5031055900621118
1689,3.440677966101695,3.091549295774648
1690,2.9130434782608696,2.9655913978494626
1692,3.3333333333333335,2.4166666666666665
1693,3.5795454545454546,3.76271186440678
1694,3.6486486486486487,3.7452471482889735
1695,3.1666666666666665,3.7142857142857144
1696,3.0,3.6315789473684212
1699,3.357142857142857,3.5875
1701,3.4761904761904763,3.445945945945946
1702,2.5,2.531073446327684
1703,2.5,3.1025641025641026
1704,4.152112676056338,4.184510250569476
1707,1.7241379310344827,1.9204545454545454
1709,2.0,
1711,3.287581699346405,3.3025936599423633
1713,2.877551020408163,3.0223880597014925
1714,2.0,
1715,4.0,2.8
1717,2.9029126213592233,3.0
1718,3.0,2.4
1719,4.04,4.053398058252427
1720,1.0,1.3333333333333333
1721,3.6363636363636362,3.5657458563535913
1722,3.25,3.5028571428571427
1725,3.8333333333333335,3.1
1726,2.5161290322580645,2.759493670886076
1727,3.1228070175438596,3.2577319587628866
1728,3.0,3.5
1729,3.759259259259259,3.629976580796253
1730,3.641025641025641,3.7191011235955056
1731,1.6428571428571428,1.8717948717948718
1732,3.808270676691729,3.7037617554858935
1733,2.8125,3.119047619047619
1734,3.8076923076923075,3.864864864864865
1735,3.1475409836065573,3.212121212121212
1739,1.0,1.3793103448275863
1741,5.0,3.0
1743,3.0,4.666666666666667
1744,2.2857142857142856,2.813953488372093
1746,3.25,2.6129032258064515
1747,3.5235849056603774,3.4693877551020407
1748,3.785,3.8454011741682974
1749,3.0,3.2
1750,2.75,1.8918918918918919
1752,2.7872340425531914,2.6747967479674797
1753,3.275,3.3207547169811322
1754,3.3333333333333335,3.473684210526316
1755,3.8,3.5789473684210527
1756,2.75,2.2916666666666665
1758,3.5925925925925926,3.5185185185185186
1759,4.0,3.92
1760,2.15,1.7777777777777777
1762,2.574074074074074,2.727272727272727
1767,3.3333333333333335,3.0
1769,2.8607594936708862,3.241758241758242
1770,3.5,3.8
1771,2.2,2.7777777777777777
1772,2.4615384615384617,2.3951612903225805
1777,3.4242424242424243,3.4901574803149606
1779,2.6639344262295084,2.653250773993808
1780,3.3333333333333335,5.0
1782,2.0,2.5
1783,3.0892857142857144,2.8923076923076922
1784,3.984567901234568,3.9776951672862455
1785,3.0,3.509259259259259
1788,4.130434782608695,4.0227272727272725
1791,2.9285714285714284,2.8518518518518516
1792,3.1145833333333335,3.227272727272727
1793,1.5,2.2857142857142856
1794,3.6285714285714286,3.324675324675325
1796,1.0,2.3333333333333335
1797,3.9714285714285715,3.965909090909091
1798,2.2857142857142856,2.5652173913043477
1799,3.3137254901960786,3.504950495049505
1801,2.978494623655914,3.0341463414634147
1804,2.4583333333333335,3.288135593220339
1805,3.4335664335664338,3.4806629834254146
1806,2.825,2.950980392156863
1807,3.0,3.6666666666666665
1809,3.6153846153846154,3.875
1810,3.6486486486486487,3.4876847290640396
1811,4.0,3.6666666666666665
1812,2.875,3.5652173913043477
1814,2.75,3.6666666666666665
1815,2.0,
1816,2.85,2.8679245283018866
1817,3.0,3.0
1821,3.1363636363636362,3.2241379310344827
1822,1.0,2.0
1824,3.3846153846153846,3.3582089552238807
1825,2.8,3.0555555555555554
1826,1.625,1.5416666666666667
1827,3.869565217391304,4.134615384615385
1829,3.1666666666666665,2.95
1831,2.462025316455696,2.629156010230179
1832,4.0,
1833,3.0689655172413794,3.0130718954248366
1834,3.864406779661017,3.970695970695971
1835,3.451219512195122,3.2783505154639174
1836,3.303030303030303,3.34375
1837,2.823529411764706,2.5
1839,2.3333333333333335,2.263157894736842
1840,3.323529411764706,3.36046511627907
1841,3.05,2.736842105263158
1842,4.0,
1844,3.6666666666666665,3.823529411764706
1845,3.8484848484848486,3.711764705882353
1846,2.6666666666666665,3.6666666666666665
1848,3.0681818181818183,2.9393939393939394
1849,3.0,2.75
1850,3.0,3.2
1853,1.0,2.090909090909091
1854,2.857142857142857,3.074074074074074
1855,2.176470588235294,2.435483870967742
1856,2.7,3.0454545454545454
1857,2.6666666666666665,3.3125
1858,3.2,3.236559139784946
1859,4.0,3.533333333333333
1860,4.2,3.3076923076923075
1861,3.0,4.0
1862,1.9090909090909092,2.1272727272727274
1863,1.9615384615384615,2.3010752688172045
1864,3.0,2.7142857142857144
1865,3.3333333333333335,3.588235294117647
1866,2.8979591836734695,3.0761904761904764
1867,2.625,2.3181818181818183
1868,1.0,3.0
1869,2.3846153846153846,2.3214285714285716
1870,3.3684210526315788,3.6578947368421053
1871,4.0,4.0
1872,2.6666666666666665,2.0
1873,3.3174603174603177,3.90625
1874,3.0,3.090909090909091
1875,3.5238095238095237,3.3703703703703702
1876,3.0634146341463415,3.2145454545454544
1879,4.25,4.0
1880,4.0,3.4166666666666665
1881,2.9,2.7674418604651163
1882,2.278688524590164,2.4135593220338984
1883,3.4904458598726116,3.396276595744681
1884,3.4383561643835616,3.4225352112676055
1885,3.6026490066225167,3.744047619047619
1887,2.2857142857142856,2.59375
1888,3.0568181818181817,2.977064220183486
1889,4.3,3.7777777777777777
1890,1.0,2.5
1891,1.0,1.7142857142857142
1892,3.392857142857143,3.381818181818182
1893,4.5,3.3333333333333335
1894,2.843137254901961,2.984732824427481
1895,3.3225806451612905,3.2045454545454546
1896,2.9166666666666665,3.04
1897,3.6129032258064515,3.6301369863013697
1898,3.6,3.625
1899,2.0,3.25
1900,4.4,3.8846153846153846
1901,5.0,3.5
1902,3.5,3.3333333333333335
1903,4.0,3.0
1904,3.5,3.3636363636363638
1906,3.6,2.9375
1907,3.8518518518518516,3.672727272727273
1909,3.513888888888889,3.5252854812398042
1910,3.875,3.8
1911,2.8508771929824563,2.941747572815534
1912,3.7626262626262625,3.798548094373866
1913,3.6595744680851063,3.888888888888889
1914,3.772727272727273,3.8493150684931505
1915,4.0,
1916,3.5434782608695654,3.5
1917,3.120833333333333,3.236417033773862
1918,3.0923076923076924,3.1600985221674875
1919,3.16,3.1911764705882355
1920,2.7472527472527473,2.8118811881188117
1921,3.683333333333333,3.878531073446328
1922,3.4545454545454546,3.48
1923,3.871794871794872,3.959235668789809
1924,2.639344262295082,2.704697986577181
1925,3.75,4.111111111111111
1926,3.4,3.1578947368421053
1927,4.169811320754717,4.2375
